"csquares","Ecoregion","EEZ","area_sqkm","long","lat","Depth","Dominant_MSFD"
"1602:353:352:2","Baltic Sea","Sweden",12.8915817195778,23.275,65.525,16.7250157165527,"Circalittoral mud or Circalittoral sand"
"1602:353:353:1","Baltic Sea","Sweden",12.8915817195778,23.325,65.525,18.1728931427002,"Circalittoral mud or Circalittoral sand"
"1602:353:353:2","Baltic Sea","Sweden",12.8915817195778,23.375,65.525,17.5388371276855,"Circalittoral mud or Circalittoral sand"
"1602:353:354:1","Baltic Sea","Sweden",12.8915817195778,23.425,65.525,37.2197441101074,"Circalittoral mud or Circalittoral sand"
"1602:353:354:2","Baltic Sea","Sweden",12.8915817195778,23.475,65.525,60.605930557251,"Circalittoral sand"
"1602:353:455:1","Baltic Sea","Sweden",12.8915817195778,23.525,65.525,38.7583633422852,"Circalittoral sand"
"1602:353:456:1","Baltic Sea","Sweden",12.8915817195778,23.625,65.525,15.0643724632263,"Circalittoral sand"
"1602:353:456:2","Baltic Sea","Sweden",12.8915817195778,23.675,65.525,13.6499303531647,"Circalittoral sand"
"1602:353:457:1","Baltic Sea","Sweden",12.8915817195778,23.725,65.525,5.36523365974426,"Circalittoral sand"
"1602:353:457:2","Baltic Sea","Sweden",12.8915817195778,23.775,65.525,17.5205362129211,"Circalittoral sand"
"1602:353:458:1","Baltic Sea","Sweden",12.8915817195778,23.825,65.525,14.8838396453857,"Circalittoral sand"
"1602:353:458:2","Baltic Sea","Sweden",12.8915817195778,23.875,65.525,12.7011517906189,"Circalittoral sand"
"1602:353:459:1","Baltic Sea","Sweden",12.8915817195778,23.925,65.525,15.2434083557129,"Circalittoral sand"
"1602:353:459:2","Baltic Sea","Sweden",12.8915817195778,23.975,65.525,16.606484413147,"Circalittoral sand"
"1602:354:350:1","Baltic Sea","Sweden",12.8915817195778,24.025,65.525,22.8027705383301,"Circalittoral sand"
"1602:354:350:2","Baltic Sea","Sweden",12.8915817195778,24.075,65.525,29.243194770813,"Circalittoral mud or Circalittoral sand"
"1602:354:351:1","Baltic Sea","Finland",12.8915817195778,24.125,65.525,16.4022129440308,"Circalittoral sand"
"1602:354:351:2","Baltic Sea","Finland",12.8915817195778,24.175,65.525,20.5783066558838,"Circalittoral sand"
"1602:354:352:1","Baltic Sea","Finland",12.8915817195778,24.225,65.525,14.4960370254517,"Circalittoral mixed sediment"
"1602:354:352:2","Baltic Sea","Finland",12.8915817195778,24.275,65.525,17.2705549621582,"Circalittoral mixed sediment"
"1602:354:353:1","Baltic Sea","Finland",12.8915817195778,24.325,65.525,19.7036026573181,"Circalittoral mixed sediment"
"1602:354:353:2","Baltic Sea","Finland",12.8915817195778,24.375,65.525,16.9770014190674,"Circalittoral sand"
"1602:354:354:1","Baltic Sea","Finland",12.8915817195778,24.425,65.525,22.581554107666,"Circalittoral sand"
"1602:354:354:2","Baltic Sea","Finland",12.8915817195778,24.475,65.525,17.2417066955566,"Circalittoral sand"
"1602:354:455:1","Baltic Sea","Finland",12.8915817195778,24.525,65.525,23.0577456665039,"Circalittoral sand"
"1602:354:455:2","Baltic Sea","Finland",12.8915817195778,24.575,65.525,15.0155223655701,"Circalittoral sand"
"1602:354:456:1","Baltic Sea","Finland",12.8915817195778,24.625,65.525,24.339518737793,"Circalittoral sand"
"1602:354:456:2","Baltic Sea","Finland",12.8915817195778,24.675,65.525,21.9051359176636,"Circalittoral sand"
"1602:354:457:1","Baltic Sea","Finland",12.8915817195778,24.725,65.525,8.66761612296104,"Circalittoral sand"
"1602:354:457:2","Baltic Sea","Finland",12.8915817195778,24.775,65.525,12.3762593841553,"Circalittoral mixed sediment"
"1602:354:458:1","Baltic Sea","Finland",12.8915817195778,24.825,65.525,8.1744537895376,"Circalittoral mixed sediment"
"1602:354:458:2","Baltic Sea","Finland",12.8915817195778,24.875,65.525,6.60458728790283,"Circalittoral mixed sediment"
"1602:354:459:1","Baltic Sea","Finland",12.8915817195778,24.925,65.525,7.69829429626465,"Circalittoral mixed sediment"
"1602:354:459:2","Baltic Sea","Finland",12.8915817195778,24.975,65.525,5.86044039964676,"Circalittoral mixed sediment"
"1602:455:350:1","Baltic Sea","Finland",12.8915817195778,25.025,65.525,3.55230334207416,"Circalittoral mixed sediment"
"1602:455:350:2","Baltic Sea","Finland",12.8915817195778,25.075,65.525,7.39166640758514,"Infralittoral mixed sediment"
"1602:455:351:1","Baltic Sea","Finland",12.8915817195778,25.125,65.525,3.55247725844383,"Circalittoral mixed sediment"
"1602:455:351:2","Baltic Sea","Finland",12.8915817195778,25.175,65.525,0.0415945635177195,"Circalittoral mixed sediment"
"1602:352:140:3","Baltic Sea","Sweden",12.916176783287,22.025,65.475,0.823836606368422,"Circalittoral mixed sediment"
"1602:352:140:4","Baltic Sea","Sweden",12.916176783287,22.075,65.475,1.91853185860734,"Circalittoral mixed sediment"
"1602:352:141:3","Baltic Sea","Sweden",12.916176783287,22.125,65.475,2.92293057575201,"Infralittoral sand"
"1602:352:142:3","Baltic Sea","Sweden",12.916176783287,22.225,65.475,10.3294171194235,"Circalittoral sand"
"1602:352:142:4","Baltic Sea","Sweden",12.916176783287,22.275,65.475,2.73182979708209,"Circalittoral sand"
"1602:352:143:3","Baltic Sea","Sweden",12.916176783287,22.325,65.475,4.83400711133367,"Circalittoral sand"
"1602:352:143:4","Baltic Sea","Sweden",12.916176783287,22.375,65.475,6.01115552335978,"Circalittoral sand"
"1602:352:144:3","Baltic Sea","Sweden",12.916176783287,22.425,65.475,11.3474051308632,"Circalittoral sand"
"1602:352:144:4","Baltic Sea","Sweden",12.916176783287,22.475,65.475,2.97163709871471,"Circalittoral mixed sediment"
"1602:352:245:3","Baltic Sea","Sweden",12.916176783287,22.525,65.475,0.848751056800393,"Circalittoral mixed sediment"
"1602:352:246:4","Baltic Sea","Sweden",12.916176783287,22.675,65.475,0.538590048185804,"Circalittoral mixed sediment"
"1602:352:247:4","Baltic Sea","Sweden",12.916176783287,22.775,65.475,3.18547578893602,"Circalittoral mixed sediment"
"1602:352:248:3","Baltic Sea","Sweden",12.916176783287,22.825,65.475,28.6391408061981,"Circalittoral mixed sediment"
"1602:352:248:4","Baltic Sea","Sweden",12.916176783287,22.875,65.475,53.7838642883301,"Circalittoral mixed sediment"
"1602:352:249:3","Baltic Sea","Sweden",12.916176783287,22.925,65.475,48.7310981750488,"Circalittoral mixed sediment"
"1602:352:249:4","Baltic Sea","Sweden",12.916176783287,22.975,65.475,55.291293182373,"Circalittoral mixed sediment"
"1602:353:140:3","Baltic Sea","Sweden",12.916176783287,23.025,65.475,56.8761828613281,"Circalittoral mixed sediment"
"1602:353:140:4","Baltic Sea","Sweden",12.916176783287,23.075,65.475,72.4151237487793,"Circalittoral mud or Circalittoral sand"
"1602:353:141:3","Baltic Sea","Sweden",12.916176783287,23.125,65.475,84.046413269043,"Circalittoral mud or Circalittoral sand"
"1602:353:141:4","Baltic Sea","Sweden",12.916176783287,23.175,65.475,88.5200169372559,"Circalittoral mud or Circalittoral sand"
"1602:353:142:3","Baltic Sea","Sweden",12.916176783287,23.225,65.475,81.9700131225586,"Circalittoral mixed sediment"
"1602:353:142:4","Baltic Sea","Sweden",12.916176783287,23.275,65.475,78.7263075256348,"Circalittoral mixed sediment"
"1602:353:143:3","Baltic Sea","Sweden",12.916176783287,23.325,65.475,46.6707893371582,"Circalittoral mud or Circalittoral sand"
"1602:353:143:4","Baltic Sea","Sweden",12.916176783287,23.375,65.475,23.6904058837891,"Circalittoral sand"
"1602:353:144:3","Baltic Sea","Sweden",12.916176783287,23.425,65.475,25.4666436004639,"Circalittoral mud or Circalittoral sand"
"1602:353:144:4","Baltic Sea","Sweden",12.916176783287,23.475,65.475,36.7609516143799,"Circalittoral mud or Circalittoral sand"
"1602:353:245:3","Baltic Sea","Sweden",12.916176783287,23.525,65.475,23.723473739624,"Circalittoral mud or Circalittoral sand"
"1602:353:245:4","Baltic Sea","Sweden",12.916176783287,23.575,65.475,31.2851930999756,"Circalittoral mud or Circalittoral sand"
"1602:353:246:3","Baltic Sea","Sweden",12.916176783287,23.625,65.475,17.4872857666016,"Circalittoral sand"
"1602:353:246:4","Baltic Sea","Sweden",12.916176783287,23.675,65.475,22.4726483154297,"Circalittoral sand"
"1602:353:247:3","Baltic Sea","Sweden",12.916176783287,23.725,65.475,16.6974197769165,"Circalittoral sand"
"1602:353:247:4","Baltic Sea","Sweden",12.916176783287,23.775,65.475,17.0315312194824,"Circalittoral sand"
"1602:353:248:3","Baltic Sea","Sweden",12.916176783287,23.825,65.475,35.0164189147949,"Circalittoral sand"
"1602:353:248:4","Baltic Sea","Sweden",12.916176783287,23.875,65.475,30.4427740859985,"Circalittoral sand"
"1602:353:249:3","Baltic Sea","Sweden",12.916176783287,23.925,65.475,24.0833197784424,"Circalittoral sand"
"1602:353:249:4","Baltic Sea","Sweden",12.916176783287,23.975,65.475,17.1748533630371,"Circalittoral sand"
"1602:354:140:3","Baltic Sea","Sweden",12.916176783287,24.025,65.475,22.6243759918213,"Circalittoral sand"
"1602:354:140:4","Baltic Sea","Sweden",12.916176783287,24.075,65.475,25.9494608306885,"Circalittoral sand"
"1602:354:141:3","Baltic Sea","Finland",12.916176783287,24.125,65.475,25.4206098937988,"Circalittoral mud or Circalittoral sand"
"1602:354:141:4","Baltic Sea","Finland",12.916176783287,24.175,65.475,14.8342874145508,"Circalittoral sand"
"1602:354:142:3","Baltic Sea","Finland",12.916176783287,24.225,65.475,19.8571704483032,"Circalittoral sand"
"1602:354:142:4","Baltic Sea","Finland",12.916176783287,24.275,65.475,18.2547716522217,"Circalittoral sand"
"1602:354:143:3","Baltic Sea","Finland",12.916176783287,24.325,65.475,20.2362868118286,"Circalittoral sand"
"1602:354:143:4","Baltic Sea","Finland",12.916176783287,24.375,65.475,19.711563835144,"Circalittoral sand"
"1602:354:144:3","Baltic Sea","Finland",12.916176783287,24.425,65.475,17.8086314964294,"Circalittoral sand"
"1602:354:144:4","Baltic Sea","Finland",12.916176783287,24.475,65.475,14.0240159511566,"Circalittoral sand"
"1602:354:245:3","Baltic Sea","Finland",12.916176783287,24.525,65.475,14.7002105331421,"Circalittoral sand"
"1602:354:245:4","Baltic Sea","Finland",12.916176783287,24.575,65.475,16.7769891357422,"Circalittoral sand"
"1602:354:246:3","Baltic Sea","Finland",12.916176783287,24.625,65.475,12.785167427063,"Circalittoral sand"
"1602:354:246:4","Baltic Sea","Finland",12.916176783287,24.675,65.475,20.3214091491699,"Circalittoral sand"
"1602:354:247:3","Baltic Sea","Finland",12.916176783287,24.725,65.475,10.0918995666504,"Circalittoral sand"
"1602:354:247:4","Baltic Sea","Finland",12.916176783287,24.775,65.475,15.3487179088593,"Circalittoral sand"
"1602:354:248:3","Baltic Sea","Finland",12.916176783287,24.825,65.475,5.67494909763336,"Circalittoral mixed sediment"
"1602:354:248:4","Baltic Sea","Finland",12.916176783287,24.875,65.475,6.5695215511322,"Circalittoral mixed sediment"
"1602:354:249:3","Baltic Sea","Finland",12.916176783287,24.925,65.475,8.51905683517456,"Circalittoral mixed sediment"
"1602:354:249:4","Baltic Sea","Finland",12.916176783287,24.975,65.475,9.34961006164551,"Circalittoral mixed sediment"
"1602:455:140:3","Baltic Sea","Finland",12.916176783287,25.025,65.475,5.89259234428406,"Circalittoral mixed sediment"
"1602:455:140:4","Baltic Sea","Finland",12.916176783287,25.075,65.475,5.5796496963501,"Circalittoral mixed sediment"
"1602:455:141:3","Baltic Sea","Finland",12.916176783287,25.125,65.475,6.11241116404533,"Circalittoral sand"
"1602:455:141:4","Baltic Sea","Finland",12.916176783287,25.175,65.475,6.66910484313965,"Circalittoral sand"
"1602:455:142:3","Baltic Sea","Finland",12.916176783287,25.225,65.475,0.0947111919522285,"Circalittoral sand"
"1602:455:142:4","Baltic Sea","Finland",12.916176783287,25.275,65.475,0.97820156845733,"Circalittoral sand"
"1602:351:249:1","Baltic Sea","Sweden",12.9407614002609,21.925,65.425,0.104203693568707,"Infralittoral coarse sediment"
"1602:352:140:1","Baltic Sea","Sweden",12.9407614002609,22.025,65.425,1.91909295000136,"Infralittoral mixed sediment"
"1602:352:140:2","Baltic Sea","Sweden",12.9407614002609,22.075,65.425,5.50209471940994,"Circalittoral mixed sediment"
"1602:352:141:1","Baltic Sea","Sweden",12.9407614002609,22.125,65.425,1.86845147460699,"Circalittoral mixed sediment"
"1602:352:141:2","Baltic Sea","Sweden",12.9407614002609,22.175,65.425,1.27753424211594,"Circalittoral mixed sediment"
"1602:352:142:2","Baltic Sea","Sweden",12.9407614002609,22.275,65.425,15.7684490544101,"Infralittoral coarse sediment"
"1602:352:143:1","Baltic Sea","Sweden",12.9407614002609,22.325,65.425,0.0555325573332084,"Circalittoral sand"
"1602:352:143:2","Baltic Sea","Sweden",12.9407614002609,22.375,65.425,1.9525954524676,"Circalittoral sand"
"1602:352:144:1","Baltic Sea","Sweden",12.9407614002609,22.425,65.425,14.2809660053253,"Circalittoral mud or Circalittoral sand"
"1602:352:144:2","Baltic Sea","Sweden",12.9407614002609,22.475,65.425,26.137611541748,"Circalittoral mud or Circalittoral sand"
"1602:352:245:1","Baltic Sea","Sweden",12.9407614002609,22.525,65.425,31.6449934768677,"Circalittoral mud or Circalittoral sand"
"1602:352:245:2","Baltic Sea","Sweden",12.9407614002609,22.575,65.425,33.163673248291,"Circalittoral mixed sediment"
"1602:352:246:1","Baltic Sea","Sweden",12.9407614002609,22.625,65.425,1.01856612021986,"Circalittoral mixed sediment"
"1602:352:246:2","Baltic Sea","Sweden",12.9407614002609,22.675,65.425,11.7193933200836,"Circalittoral mixed sediment"
"1602:352:247:1","Baltic Sea","Sweden",12.9407614002609,22.725,65.425,15.2804642105103,"Circalittoral sand"
"1602:352:247:2","Baltic Sea","Sweden",12.9407614002609,22.775,65.425,35.7036937713623,"Circalittoral mixed sediment"
"1602:352:248:1","Baltic Sea","Sweden",12.9407614002609,22.825,65.425,48.6896459197998,"Circalittoral mixed sediment"
"1602:352:248:2","Baltic Sea","Sweden",12.9407614002609,22.875,65.425,73.450671081543,"Circalittoral mud or Circalittoral sand"
"1602:352:249:1","Baltic Sea","Sweden",12.9407614002609,22.925,65.425,80.281383972168,"Circalittoral mud or Circalittoral sand"
"1602:352:249:2","Baltic Sea","Sweden",12.9407614002609,22.975,65.425,89.1683157348633,"Circalittoral mud or Circalittoral sand"
"1602:353:140:1","Baltic Sea","Sweden",12.9407614002609,23.025,65.425,82.0396939086914,"Circalittoral mud or Circalittoral sand"
"1602:353:140:2","Baltic Sea","Sweden",12.9407614002609,23.075,65.425,80.0382315063477,"Circalittoral mud or Circalittoral sand"
"1602:353:141:1","Baltic Sea","Sweden",12.9407614002609,23.125,65.425,80.8200933837891,"Circalittoral mud or Circalittoral sand"
"1602:353:141:2","Baltic Sea","Sweden",12.9407614002609,23.175,65.425,85.8205773925781,"Circalittoral mud or Circalittoral sand"
"1602:353:142:1","Baltic Sea","Sweden",12.9407614002609,23.225,65.425,87.2095425415039,"Circalittoral mud or Circalittoral sand"
"1602:353:142:2","Baltic Sea","Sweden",12.9407614002609,23.275,65.425,86.8214987182617,"Circalittoral mud or Circalittoral sand"
"1602:353:143:1","Baltic Sea","Sweden",12.9407614002609,23.325,65.425,81.228745880127,"Circalittoral mixed sediment"
"1602:353:143:2","Baltic Sea","Sweden",12.9407614002609,23.375,65.425,74.2022956848145,"Circalittoral mixed sediment"
"1602:353:144:1","Baltic Sea","Sweden",12.9407614002609,23.425,65.425,77.4441807556152,"Circalittoral mixed sediment"
"1602:353:144:2","Baltic Sea","Sweden",12.9407614002609,23.475,65.425,63.0740116882324,"Circalittoral sand"
"1602:353:245:1","Baltic Sea","Sweden",12.9407614002609,23.525,65.425,32.7062043380737,"Circalittoral mud or Circalittoral sand"
"1602:353:245:2","Baltic Sea","Sweden",12.9407614002609,23.575,65.425,29.693405380249,"Circalittoral sand"
"1602:353:246:1","Baltic Sea","Sweden",12.9407614002609,23.625,65.425,31.5979981994629,"Circalittoral sand"
"1602:353:246:2","Baltic Sea","Sweden",12.9407614002609,23.675,65.425,30.1362249755859,"Circalittoral sand"
"1602:353:247:1","Baltic Sea","Sweden",12.9407614002609,23.725,65.425,44.1001106262207,"Circalittoral sand"
"1602:353:247:2","Baltic Sea","Sweden",12.9407614002609,23.775,65.425,29.6626030731201,"Circalittoral sand"
"1602:353:248:1","Baltic Sea","Sweden",12.9407614002609,23.825,65.425,28.4186394119263,"Circalittoral sand"
"1602:353:248:2","Baltic Sea","Sweden",12.9407614002609,23.875,65.425,19.2233613586426,"Circalittoral sand"
"1602:353:249:1","Baltic Sea","Sweden",12.9407614002609,23.925,65.425,20.3542168045044,"Circalittoral sand"
"1602:353:249:2","Baltic Sea","Sweden",12.9407614002609,23.975,65.425,25.2987112426758,"Circalittoral sand"
"1602:354:140:1","Baltic Sea","Sweden",12.9407614002609,24.025,65.425,25.0917971038818,"Circalittoral sand"
"1602:354:140:2","Baltic Sea","Sweden",12.9407614002609,24.075,65.425,20.4849544525146,"Circalittoral mixed sediment"
"1602:354:141:1","Baltic Sea","Finland",12.9407614002609,24.125,65.425,15.6587553024292,"Circalittoral mixed sediment"
"1602:354:141:2","Baltic Sea","Finland",12.9407614002609,24.175,65.425,17.7170870780945,"Circalittoral mixed sediment"
"1602:354:142:1","Baltic Sea","Finland",12.9407614002609,24.225,65.425,18.1362381362915,"Circalittoral mixed sediment"
"1602:354:142:2","Baltic Sea","Finland",12.9407614002609,24.275,65.425,16.605572013855,"Circalittoral mixed sediment"
"1602:354:143:1","Baltic Sea","Finland",12.9407614002609,24.325,65.425,13.2167232131958,"Circalittoral sand"
"1602:354:143:2","Baltic Sea","Finland",12.9407614002609,24.375,65.425,11.4723929595947,"Circalittoral sand"
"1602:354:144:1","Baltic Sea","Finland",12.9407614002609,24.425,65.425,8.57759218215942,"Circalittoral mixed sediment"
"1602:354:144:2","Baltic Sea","Finland",12.9407614002609,24.475,65.425,10.2740052318573,"Circalittoral mixed sediment"
"1602:354:245:1","Baltic Sea","Finland",12.9407614002609,24.525,65.425,10.5193756484985,"Circalittoral mixed sediment"
"1602:354:245:2","Baltic Sea","Finland",12.9407614002609,24.575,65.425,15.1220516967773,"Circalittoral mud or Circalittoral sand"
"1602:354:246:1","Baltic Sea","Finland",12.9407614002609,24.625,65.425,16.0939609146118,"Circalittoral mud or Circalittoral sand"
"1602:354:246:2","Baltic Sea","Finland",12.9407614002609,24.675,65.425,22.1439839172363,"Circalittoral sand"
"1602:354:247:1","Baltic Sea","Finland",12.9407614002609,24.725,65.425,15.8595335769653,"Circalittoral sand"
"1602:354:247:2","Baltic Sea","Finland",12.9407614002609,24.775,65.425,17.3214024734497,"Circalittoral sand"
"1602:354:248:1","Baltic Sea","Finland",12.9407614002609,24.825,65.425,17.457791595459,"Circalittoral sand"
"1602:354:248:2","Baltic Sea","Finland",12.9407614002609,24.875,65.425,10.8345534706116,"Circalittoral sand"
"1602:354:249:1","Baltic Sea","Finland",12.9407614002609,24.925,65.425,9.93647306442261,"Circalittoral sand"
"1602:354:249:2","Baltic Sea","Finland",12.9407614002609,24.975,65.425,6.42518419265747,"Circalittoral sand"
